image,description,category,collection,price
https://www.tradeinn.com/h/13914/139146506/spalding-commander-in-out-basketball-ball.jpg,spalding commander in/out basketball ball,equipment,balls,46.97
https://www.tradeinn.com/h/13864/138643485/spalding-super-flite-76929z-basketball-ball.jpg,spalding super flite 76929z basketball ball,equipment,balls,40.81
https://www.tradeinn.com/h/13864/138643490/spalding-super-flite-76930z-basketball-ball.jpg,spalding super flite 76930z basketball ball,equipment,balls,42.18
https://www.tradeinn.com/h/13864/138643500/spalding-super-flite-76928z-basketball-ball.jpg,spalding super flite 76928z basketball ball,equipment,balls,42.52
https://www.tradeinn.com/h/13864/138643506/spalding-nba-platinum-precision-76307z-basketball-ball.jpg,spalding nba platinum precision 76307z basketball ball,equipment,balls,138.65
https://www.tradeinn.com/h/13815/138159797/nike-elite-all-court-8p-2.0-deflated-basketball-ball.jpg,nike elite all court 8p 2.0 deflated basketball ball,equipment,balls,32.99
https://www.tradeinn.com/h/13835/138357437/spalding-tf-1000-precison-fiba-basketball-ball.jpg,spalding tf-1000 precison fiba basketball ball,equipment,balls,84.0
https://www.tradeinn.com/h/13864/138643493/spalding-grip-control-tf-76875z-basketball-ball.jpg,spalding grip control tf 76875z basketball ball,equipment,balls,72.29
https://www.tradeinn.com/h/13873/138730615/spalding-marble-84401z-basketball-ball.jpg,spalding marble 84401z basketball ball,equipment,balls,26.71
https://www.tradeinn.com/h/13835/138357393/spalding-orange-graffiti-basketball-ball.jpg,spalding orange graffiti basketball ball,equipment,balls,34.23
https://www.tradeinn.com/h/13835/138357425/spalding-tf-model-m-leather-basketball-ball.jpg,spalding tf model m leather basketball ball,equipment,balls,179.49
https://www.tradeinn.com/h/13835/138357386/spalding-marble-series-basketball-ball.jpg,spalding marble series basketball ball,equipment,balls,34.0
https://www.tradeinn.com/h/13930/139302439/spalding-lnb-react-tf-250-basketball-ball.jpg,spalding lnb react tf 250 basketball ball,equipment,balls,54.0
https://www.tradeinn.com/h/13864/138643341/jordan-hyper-grip-4p-j000184409207-basketball-ball.jpg,jordan hyper grip 4p j000184409207 basketball ball,equipment,balls,78.14
https://www.tradeinn.com/h/14003/140033200/molten-bg4000-basketball-ball.jpg,molten bg4000 basketball ball,equipment,balls,56.53
https://www.tradeinn.com/h/13912/139121643/nike-everyday-all-court-8p-basketball-ball.jpg,nike everyday all court 8p basketball ball,equipment,balls,28.99
https://www.tradeinn.com/h/13864/138646024/spalding-react-tf-250-ball-76968z-basketballs.jpg,spalding react tf-250 ball 76968z basketballs,equipment,balls,37.13
https://www.tradeinn.com/h/13930/139302506/molten-bg4500-basketball-ball.jpg,molten bg4500 basketball ball,equipment,balls,82.66
https://www.tradeinn.com/h/13930/139302563/molten-competition-bg4000-basketball-ball.jpg,molten competition bg4000 basketball ball,equipment,balls,54.78
https://www.tradeinn.com/h/14058/140580920/spalding-varsity-tf-150-basketball-ball.jpg,spalding varsity tf 150 basketball ball,equipment,balls,34.0
https://www.tradeinn.com/h/13678/136789838/spalding-nba-spaldeens-cleveland-cavaliers-basketball-ball-24-units.jpg,spalding nba spaldeens cleveland cavaliers basketball ball 24 uni...,equipment,balls,18.22
https://www.tradeinn.com/h/13972/139724964/spalding-marble-84404z-basketball-ball.jpg,spalding marble 84404z basketball ball,equipment,balls,26.56
https://www.tradeinn.com/h/13927/139273847/spalding-sketch-drible-84381z-basketball-ball.jpg,spalding sketch drible 84381z basketball ball,equipment,balls,25.26
https://www.tradeinn.com/h/14047/140471486/molten-b7g3800%c2%a0-basketball-ball.jpg,molten b7g3800  basketball ball,equipment,balls,44.8
https://www.tradeinn.com/h/13660/136608222/nike-versa-tack-8p-basketball-ball.jpg,nike versa tack 8p basketball ball,equipment,balls,43.58
https://www.tradeinn.com/h/13793/137937325/nike-jordan-ultimate-8p-basketball-ball.jpg,nike jordan ultimate 8p basketball ball,equipment,balls,67.79
https://www.tradeinn.com/h/13887/138875061/nike-jordan-legacy-2.0-8p-deflated-basketball-ball.jpg,nike jordan legacy 2.0 8p deflated basketball ball,equipment,balls,46.98
https://www.tradeinn.com/h/13887/138875063/nike-jordan-playground-2.0-8p-deflated-basketball-ball.jpg,nike jordan playground 2.0 8p deflated basketball ball,equipment,balls,30.0
https://www.tradeinn.com/h/14005/140051947/nike-jordan-ultimate-2.0-8p-graphic-deflated-basketball-ball.jpg,nike jordan ultimate 2.0 8p graphic deflated basketball ball,equipment,balls,51.93
https://www.tradeinn.com/h/13958/139588464/atosa-basketball-ball.jpg,atosa basketball ball,equipment,balls,6.0
https://www.tradeinn.com/h/13900/139009067/spalding-phantom-84384z-basketball-ball.jpg,spalding phantom 84384z basketball ball,equipment,balls,44.34
https://www.tradeinn.com/h/13864/138643511/spalding-advanced-grip-control-in-out-ball-76872z-basketball.jpg,spalding advanced grip control in/out ball 76872z basketball,equipment,balls,52.25
