,image_src,title,category,collection,suggested_price(€)
41,https://www.tradeinn.com/h/13896/138960868/adidas-grand-court-2.0-cf-shoes-infant.jpg,adidas grand court 2.0 cf shoes infant,equipment,kid,18.99
42,https://www.tradeinn.com/h/13896/138961481/adidas-tensaur-sport-2.0-cf-running-shoes-infant.jpg,adidas tensaur sport 2.0 cf running shoes infant,equipment,kid,22.49
43,https://www.tradeinn.com/h/13843/138436380/salomon-patrol-running-shoes.jpg,salomon patrol running shoes,equipment,kid,37.99
44,https://www.tradeinn.com/h/13896/138960889/adidas-grand-court-2.0-el-shoes-kids.jpg,adidas grand court 2.0 el shoes kids,equipment,kid,26.99
45,https://www.tradeinn.com/h/13855/138556168/nike-md-valiant-psv-trainers.jpg,nike md valiant psv trainers,equipment,kid,36.99
46,https://www.tradeinn.com/h/13896/138960874/adidas-grand-court-2.0-cf-shoes-infant.jpg,adidas grand court 2.0 cf shoes infant,equipment,kid,17.99
47,https://www.tradeinn.com/h/13993/139935090/adidas-terrex-ax2r-cf-kids-hiking-shoes.jpg,adidas terrex ax2r cf kids hiking shoes,equipment,kid,46.99
48,https://www.tradeinn.com/h/13896/138961052/adidas-ownthegame-2.0-basketball-shoes.jpg,adidas ownthegame 2.0 basketball shoes,equipment,kid,37.49
49,https://www.tradeinn.com/h/13944/139448842/salomon-xa-pro-v8-cswp-hiking-shoes.jpg,salomon xa pro v8 cswp hiking shoes,equipment,kid,56.99
50,https://www.tradeinn.com/h/13993/139935091/adidas-terrex-ax2r-kids-hiking-shoes.jpg,adidas terrex ax2r kids hiking shoes,equipment,kid,43.99
51,https://www.tradeinn.com/h/13825/138254512/nike-star-runner-3-psv-running-shoes.jpg,nike star runner 3 psv running shoes,equipment,kid,30.99
52,https://www.tradeinn.com/h/13842/138427798/adidas-own-the-game-2.0-basketball-shoes.jpg,adidas own the game 2.0 basketball shoes,equipment,kid,37.99
53,https://www.tradeinn.com/h/13941/139417321/adidas-terrex-hyperhiker-mid-hiking-shoes.jpg,adidas terrex hyperhiker mid hiking shoes,equipment,kid,39.99
54,https://www.tradeinn.com/h/13748/137483139/nike-md-valiant-psv-running-shoes.jpg,nike md valiant psv running shoes,equipment,kid,34.99
55,https://www.tradeinn.com/h/13843/138436567/salomon-xa-pro-v8-hiking-shoes.jpg,salomon xa pro v8 hiking shoes,equipment,kid,49.49
56,https://www.tradeinn.com/h/13941/139417211/adidas-terrex-agravic-boa-r.rdy-trail-running-shoes.jpg,adidas terrex agravic boa r.rdy trail running shoes,equipment,kid,68.49
57,https://www.tradeinn.com/h/13896/138961484/adidas-tensaur-sport-2.0-cf-running-shoes-infant.jpg,adidas tensaur sport 2.0 cf running shoes infant,equipment,kid,22.49
58,https://www.tradeinn.com/h/13842/138426707/adidas-hoops-3.0-cf-trainers-infant.jpg,adidas hoops 3.0 cf trainers infant,equipment,kid,22.49
59,https://www.tradeinn.com/h/13843/138436562/salomon-xa-pro-v8-cswp-hiking-shoes.jpg,salomon xa pro v8 cswp hiking shoes,equipment,kid,49.99
60,https://www.tradeinn.com/h/13896/138960502/adidas-advantage-shoes-kids.jpg,adidas advantage shoes kids,equipment,kid,45.0
61,https://www.tradeinn.com/h/13941/139417322/adidas-terrex-hyperhiker-mid-hiking-shoes.jpg,adidas terrex hyperhiker mid hiking shoes,equipment,kid,47.49
62,https://www.tradeinn.com/h/13941/139417208/adidas-terrex-agravic-boa-trail-running-shoes.jpg,adidas terrex agravic boa trail running shoes,equipment,kid,60.99
63,https://www.tradeinn.com/h/13993/139935157/adidas-terrex-hyperhiker-mid-hiking-shoes.jpg,adidas terrex hyperhiker mid hiking shoes,equipment,kid,48.99
64,https://www.tradeinn.com/h/13843/138436561/salomon-xa-pro-v8-cswp-hiking-shoes.jpg,salomon xa pro v8 cswp hiking shoes,equipment,kid,56.99
65,https://www.tradeinn.com/h/13896/138960884/adidas-grand-court-2.0-el-shoes-kids.jpg,adidas grand court 2.0 el shoes kids,equipment,kid,24.99
66,https://www.tradeinn.com/h/13812/138126053/nike-star-runner-3-gs-running-shoes.jpg,nike star runner 3 gs running shoes,equipment,kid,36.99
67,https://www.tradeinn.com/h/13896/138961668/adidas-vs-switch-3-cf-running-shoes-kids.jpg,adidas vs switch 3 cf running shoes kids,equipment,kid,22.99
68,https://www.tradeinn.com/h/13993/139935094/adidas-terrex-ax2r-kids-hiking-shoes.jpg,adidas terrex ax2r kids hiking shoes,equipment,kid,44.99
69,https://www.tradeinn.com/h/13993/139935162/adidas-terrex-mid-goretex-kids-trainers.jpg,adidas terrex mid goretex kids trainers,equipment,kid,64.49
70,https://www.tradeinn.com/h/13842/138429203/adidas-tensaur-run-2.0-running-shoes-kid.jpg,adidas tensaur run 2.0 running shoes kid,equipment,kid,26.99
71,https://www.tradeinn.com/h/125/1253366/vans-sk8-mid-reissue-v-youth-trainers.jpg,vans sk8-mid reissue v youth trainers,equipment,kid,40.99
72,https://www.tradeinn.com/h/13896/138961486/adidas-tensaur-sport-2.0-cf-running-shoes-kids.jpg,adidas tensaur sport 2.0 cf running shoes kids,equipment,kid,25.99
73,https://www.tradeinn.com/h/13941/139417212/adidas-terrex-agravic-boa-r.rdy-trail-running-shoes.jpg,adidas terrex agravic boa r.rdy trail running shoes,equipment,kid,62.99
74,https://www.tradeinn.com/h/13842/138426733/adidas-hoops-mid-3.0-ac-trainers-infant.jpg,adidas hoops mid 3.0 ac trainers infant,equipment,kid,25.99
75,https://www.tradeinn.com/h/13803/138031334/nike-team-hustle-d-10-ps-trainers.jpg,nike team hustle d 10 ps trainers,equipment,kid,36.99
76,https://www.tradeinn.com/h/13690/136908760/vans-sk8-hi-toddler-trainers.jpg,vans sk8-hi toddler trainers,equipment,kid,33.99
77,https://www.tradeinn.com/h/13810/138104009/adidas-tensaur-trainers-kid.jpg,adidas tensaur trainers kid,equipment,kid,18.99
78,https://www.tradeinn.com/h/13993/139935841/adidas-runfalcon-3.0-kids-running-shoes.jpg,adidas runfalcon 3.0 kids running shoes,equipment,kid,27.49
